ID,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,Unit,Technology Name,Country Name,Country Code,Spatial Scale,Data Source,Metric
Milk_Annual Production_AM,376.0,200.0,406.0,418.0,421.0,425.0,445.0,452.0,440.0,451.0,475.0,498.0,536.0,548.0,580.3,600.2,618.9,573.7,557.293,in thousands of tons,Milk,Armenia,AM,National,Mitchell,Annual Production
