ID,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,1931,1932,1933,1934,1935,1936,1937,1938,1939,1940,1941,1942,1943,1944,1945,1946,1947,1948,1949,1950,1951,1952,1953,1954,1955,1956,1957,1958,1959,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,Unit,Technology Name,Country Name,Country Code,Spatial Scale,Data Source,Metric
Milk_Annual Production_ES,,,,,,,,,,,1374.0,,,1499.0,,,,,,,,1424.0,,1977.0,,,,,,,,1789.0,1967.0,2077.0,2068.0,1930.0,2076.0,2151.0,2045.0,1950.0,2075.0,2221.0,2237.0,2364.0,2380.0,2418.0,2726.0,3014.0,3373.0,3180.0,4060.0,4395.0,4652.0,4940.0,5084.0,5139.0,5374.0,5520.0,5732.0,5842.0,6053.0,6063.0,6131.0,6259.0,6438.0,6442.0,6157.0,5947.0,5812.0,5801.0,6100.0,5699.0,5730.0,5800.0,6030.0,6203.0,6133.0,5837.0,6104.0,6300.0,6107.0,6330.0,6809.0,7234.0,6300.0,6600.0,6191.7,6143.1,6339.9,6251.4,6357.14,in thousands of tons,Milk,Spain,ES,National,Mitchell,Annual Production
