ID,1891,1892,1893,1894,1895,1896,1897,1898,1899,1900,1901,1902,1903,1904,1905,1906,1907,1908,1909,1910,1911,1912,1913,1914,1915,1916,1917,1918,1919,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,1931,1932,1933,1934,1935,1936,1937,1938,1939,1940,1941,1942,1943,1944,1945,1946,1947,1948,1949,1950,1951,1952,1953,1954,1955,1956,1957,1958,1959,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,Unit,Technology Name,Country Name,Country Code,Spatial Scale,Data Source,Metric
Beer_Annual Production_CO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,648.0,581.0,,,783.0,881.0,914.0,913.0,,1226.0,,1842.0,2334.0,2514.0,3327.0,3380.0,3856.0,4423.0,4657.0,4512.0,4727.0,5182.0,5990.0,6039.0,6425.0,6471.0,6514.0,6529.0,6632.0,6854.0,6837.0,5847.0,5671.0,6395.0,7058.0,,7720.0,7649.0,8194.0,8406.0,9577.0,10578.0,11317.0,11467.0,12871.0,13536.0,13383.0,14494.0,,15509.0,16915.0,15355.0,11973.0,14027.0,15098.0,,,,15739.0,20525.0,,18290.0,16461.0,14213.0,,,,,,,,,in thousands of hectolitres,Beer,Colombia,CO,National,Mitchell,Annual Production
