ID,1891,1892,1893,1894,1895,1896,1897,1898,1899,1900,1901,1902,1903,1904,1905,1906,1907,1908,1909,1910,1911,1912,1913,1914,1915,1916,1917,1918,1919,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,1931,1932,1933,1934,1935,1936,1937,1938,1939,1940,1941,1942,1943,1944,1945,1946,1947,1948,1949,1950,1951,1952,1953,1954,1955,1956,1957,1958,1959,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,Unit,Technology Name,Country Name,Country Code,Spatial Scale,Data Source,Metric
Beer_Annual Production_EC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,125.0,118.0,127.0,147.0,209.0,262.0,274.0,257.0,257.0,269.0,234.0,222.0,262.0,356.0,437.0,492.0,582.0,570.0,442.5,370.0,399.0,402.0,406.0,390.0,378.0,345.0,417.0,441.0,446.0,442.0,502.0,516.0,647.0,643.0,740.0,822.0,889.0,1060.0,1370.0,1677.0,1957.0,2010.0,632.0,728.0,769.0,626.0,,,,,,,,,1826.0,,1131.0,3201.0,2163.0,238.0,633.0,555.0,353.0,,,,,,,,in thousands of hectolitres,Beer,Ecuador,EC,National,Mitchell,Annual Production
