ID,1929,1930,1931,1932,1933,1934,1935,1936,1937,1938,1939,1940,1941,1942,1943,1944,1945,1946,1947,1948,1949,1950,1951,1952,1953,1954,1955,1956,1957,1958,1959,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,Unit,Technology Name,Country Name,Country Code,Spatial Scale,Data Source,Metric
Sulphuric Acid_Annual Production_EG,,,,,,,,,,8.0,10.0,13.0,12.0,7.0,11.0,,11.0,,,,29.0,37.0,47.0,44.0,40.0,57.0,73.0,80.0,89.0,92.0,93.0,103.0,96.0,94.0,113.0,170.0,194.0,213.0,229.0,260.0,29.0,30.0,30.0,28.0,20.0,31.0,40.0,27.0,30.0,33.0,33.0,35.0,44.0,45.0,45.0,55.0,46.0,55.0,60.0,54.0,60.0,92.0,101.0,111.0,122.0,112.0,133.0,299.0,84.0,82.0,83.0,75.0,,,,thousand metric tons,Sulphuric Acid,Egypt,EG,National,Mitchell,Annual Production
