ID,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,1931,1932,1933,1934,1935,1936,1937,1938,1939,1940,1941,1942,1943,1944,1945,1946,1947,1948,1949,1950,1951,1952,1953,1954,1955,1956,1957,1958,1959,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,Unit,Technology Name,Country Name,Country Code,Spatial Scale,Data Source,Metric
Milk_Annual Production_HU,,,,,,,,,,,,,,,,345.0,411.0,460.0,1013.5,,,,,,,,,,866.0,,1446.0,1452.0,1424.0,1364.0,1455.0,1526.0,1576.0,1779.0,1949.0,1990.0,1955.0,1897.0,1805.0,1803.0,1854.0,1761.0,1549.0,1975.0,1933.0,1888.0,1863.0,1808.0,1810.0,1957.0,2020.0,1979.0,2085.0,2142.0,2336.0,2457.0,2548.0,2681.0,2741.0,2809.0,2800.0,2713.0,2763.0,2817.0,2873.0,2862.0,2897.0,2490.0,2301.0,2070.0,1936.0,1979.0,1975.0,1989.0,2107.0,2106.0,2143.0,2142.0,2130.0,2037.0,1950.0,2000.0,1844.08,1842.23,1840.49,1758.22,1684.92,in thousands of tons,Milk,Hungary,HU,National,Mitchell,Annual Production
