ID,1896,1897,1898,1899,1900,1901,1902,1903,1904,1905,1906,1907,1908,1909,1910,1911,1912,1913,1914,1915,1916,1917,1918,1919,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,1931,1932,1933,1934,1935,1936,1937,1938,1939,1940,1941,1942,1943,1944,1945,1946,1947,1948,1949,1950,1951,1952,1953,1954,1955,1956,1957,1958,1959,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,Unit,Technology Name,Country Name,Country Code,Spatial Scale,Data Source,Metric
Beer_Annual Production_IN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,136.0,131.0,121.0,115.0,118.0,96.0,88.0,81.0,68.0,72.0,57.0,53.0,57.0,52.0,52.0,60.0,86.0,158.0,164.0,151.0,165.0,167.0,174.0,62.0,39.0,,,,,,,,54.0,73.0,92.0,,106.0,115.0,124.0,148.0,175.0,186.0,196.0,192.0,239.0,311.0,364.0,509.0,585.0,576.0,579.0,817.0,1071.0,948.0,869.0,945.0,1575.0,1924.0,1673.0,1923.0,2030.0,2036.0,1492.0,1635.0,1972.0,1915.0,2136.0,2233.0,3024.0,2778.0,3700.0,4255.0,4331.0,4332.0,3632.0,3025.0,2352.0,2696.0,3609.0,2704.0,2955.0,3722.0,,in thousand hectolitres,Beer,India,IN,National,Mitchell,Annual Production
