ID,1870,1871,1872,1873,1874,1875,1876,1877,1878,1879,1880,1881,1882,1883,1884,1885,1886,1887,1888,1889,1890,1891,1892,1893,1894,1895,1896,1897,1898,1899,1900,1901,1902,1903,1904,1905,1906,1907,1908,1909,1910,1911,1912,1913,1914,1915,1916,1917,1918,1919,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,1931,1932,1933,1934,1935,1936,1937,1938,1939,1940,1941,1942,1943,1944,1945,1946,1947,1948,1949,1950,1951,1952,1953,1954,1955,1956,1957,1958,1959,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,Unit,Technology Name,Country Name,Country Code,Spatial Scale,Data Source,Metric
Beer_Annual Production_GT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.0,11.0,12.0,8.3,8.2,11.0,22.0,25.0,26.0,27.0,,,44.0,59.0,79.0,82.0,104.0,102.0,97.0,96.0,95.0,96.0,113.0,112.0,111.0,130.0,155.0,187.0,202.0,166.0,161.0,154.0,179.0,203.0,226.0,241.0,244.0,247.0,272.0,299.0,328.0,356.0,421.0,480.0,526.0,572.0,598.0,700.0,700.0,789.0,718.0,645.0,672.0,715.0,613.0,795.0,869.0,,,,,,1327.0,805.0,1471.0,1655.0,1303.0,1363.0,1443.0,1406.0,,,,,,,,in thousands of hectolitres,Beer,Guatemala,GT,National,Mitchell,Annual Production
