ID,1917,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,1931,1932,1933,1934,1935,1936,1937,1938,1939,1940,1941,1942,1943,1944,1945,1946,1947,1948,1949,1950,1951,1952,1953,1954,1955,1956,1957,1958,1959,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,Unit,Technology Name,Country Name,Country Code,Spatial Scale,Data Source,Metric
Beer_Annual Production_DZ,,,,,,,,,,83.0,94.0,108.0,109.0,102.0,106.0,82.0,81.0,76.0,80.0,,,,,,,,,,,,250.0,286.0,278.0,330.0,319.0,349.0,513.0,717.0,899.0,1217.0,1187.0,1212.0,1265.0,818.0,491.0,279.0,365.0,384.0,470.0,513.0,547.0,605.0,612.0,643.0,711.0,635.0,415.0,590.0,616.0,601.0,588.0,544.0,497.0,470.0,468.0,520.0,526.0,503.0,491.0,475.0,365.0,325.0,301.0,337.0,421.0,398.0,402.0,377.0,370.0,382.0,383.0,453.0,435.0,283.0,186.0,124.0,,,,in thousand hectolitres,Beer,Algeria,DZ,National,Mitchell,Annual Production
