ID,1851,1852,1853,1854,1855,1856,1857,1858,1859,1860,1861,1862,1863,1864,1865,1866,1867,1868,1869,1870,1871,1872,1873,1874,1875,1876,1877,1878,1879,1880,1881,1882,1883,1884,1885,1886,1887,1888,1889,1890,1891,1892,1893,1894,1895,1896,1897,1898,1899,1900,1901,1902,1903,1904,1905,1906,1907,1908,1909,1910,1911,1912,1913,1914,1915,1916,1917,1918,1919,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,1931,1932,1933,1934,1935,1936,1937,1938,1939,1940,1941,1942,1943,1944,1945,1946,1947,1948,1949,1950,1951,1952,1953,1954,1955,1956,1957,1958,1959,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,Unit,Technology Name,Country Name,Country Code,Spatial Scale,Data Source,Metric
Silver_Annual Production_AU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,3.0,25.0,29.0,6.0,120.0,204.0,258.0,310.0,417.0,636.0,561.0,387.0,378.0,364.0,317.0,385.0,405.0,300.0,229.0,273.0,419.0,354.0,400.0,507.0,480.0,365.0,430.0,473.0,442.0,474.0,427.0,230.0,264.0,277.0,217.0,218.0,52.0,152.0,345.0,412.0,319.0,323.0,335.0,345.0,282.0,293.0,297.0,254.0,277.0,343.0,336.0,369.0,393.0,444.0,452.0,467.0,461.0,461.0,422.0,307.0,263.0,241.0,249.0,296.0,294.0,314.0,340.0,322.0,357.0,390.0,431.0,454.0,455.0,492.0,508.0,472.0,473.0,406.0,546.0,611.0,573.0,537.0,587.0,617.0,665.0,761.0,808.0,678.0,681.0,707.0,670.0,726.0,779.0,856.0,812.0,853.0,792.0,759.0,888.0,1033.0,972.0,1044.0,1074.0,1037.0,1135.0,1000.0,1000.0,1000.0,1248.0,1100.0,1045.0,941.0,1024.0,1009.0,1332.0,1594.0,1889.0,2021.0,2106.0,1905.0,2056.0,,,,metric tons,Silver,Australia,AU,National,Mitchell,Annual Production
