ID,1870,1871,1872,1873,1874,1875,1876,1877,1878,1879,1880,1881,1882,1883,1884,1885,1886,1887,1888,1889,1890,1891,1892,1893,1894,1895,1896,1897,1898,1899,1900,1901,1902,1903,1904,1905,1906,1907,1908,1909,1910,1911,1912,1913,1914,1915,1916,1917,1918,1919,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,1931,1932,1933,1934,1935,1936,1937,1938,1939,1940,1941,1942,1943,1944,1945,1946,1947,1948,1949,1950,1951,1952,1953,1954,1955,1956,1957,1958,1959,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,Unit,Technology Name,Country Name,Country Code,Spatial Scale,Data Source,Metric
Sugar Output_Annual Production_CR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,3.0,3.0,3.0,3.0,5.0,6.0,5.0,4.0,5.0,5.0,5.0,5.0,5.0,,,,28.0,32.0,50.0,,,,,,,,,,,28.0,35.0,32.0,32.0,17.0,,,8.0,15.0,21.0,25.0,21.0,21.0,45.0,61.0,64.0,64.0,48.0,65.0,66.0,78.0,84.0,102.0,104.0,123.0,177.0,142.0,170.0,177.0,158.0,161.0,153.0,157.0,176.0,198.0,219.0,196.0,188.0,191.0,208.0,212.0,191.0,195.0,182.0,193.0,241.0,218.0,220.0,217.0,225.0,210.0,138.0,160.0,284.0,283.0,325.0,355.0,332.0,319.0,381.0,378.0,338.0,358.0,360.0,358.0,420.0,400.0,460.0,408.757,359.672,363.541,373.473,in thousand metric tons,Sugar Output,Costa Rica,CR,National,Mitchell,Annual Production
