ID,1859,1860,1861,1862,1863,1864,1865,1866,1867,1868,1869,1870,1871,1872,1873,1874,1875,1876,1877,1878,1879,1880,1881,1882,1883,1884,1885,1886,1887,1888,1889,1890,1891,1892,1893,1894,1895,1896,1897,1898,1899,1900,1901,1902,1903,1904,1905,1906,1907,1908,1909,1910,1911,1912,1913,1914,1915,1916,1917,1918,1919,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,1931,1932,1933,1934,1935,1936,1937,1938,1939,1940,1941,1942,1943,1944,1945,1946,1947,1948,1949,1950,1951,1952,1953,1954,1955,1956,1957,1958,1959,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,Unit,Technology Name,Country Name,Country Code,Spatial Scale,Data Source,Metric
Crude Petroleum_Annual Production_CA,,,,,,,,,25.0,26.0,29.0,33.0,35.0,40.0,48.0,22.0,29.0,41.0,41.0,41.0,75.0,46.0,48.0,51.0,62.0,75.0,77.0,76.0,93.0,91.0,92.0,104.0,99.0,102.0,104.0,108.0,95.0,95.0,93.0,99.0,106.0,93.0,81.0,69.0,64.0,66.0,83.0,74.0,102.0,69.0,55.0,41.0,38.0,32.0,30.0,28.0,28.0,26.0,28.0,40.0,31.0,26.0,26.0,25.0,23.0,22.0,43.0,47.0,61.0,80.0,144.0,196.0,198.0,134.0,142.0,135.0,128.0,122.0,309.0,873.0,1017.0,1128.0,1330.0,1360.0,1295.0,1304.0,1091.0,966.0,982.0,1660.0,2815.0,3925.0,6435.0,8276.0,10941.0,12984.0,17492.0,23260.0,24594.0,22383.0,24832.0,25630.0,29863.0,33020.0,34845.0,37147.0,39457.0,43248.0,47333.0,50433.0,53767.0,62000.0,66193.0,75421.0,88028.0,82529.0,70166.0,64523.0,64668.0,64333.0,73279.0,70405.0,62928.0,62163.0,66408.0,70668.0,72004.0,72302.0,75411.0,79324.0,76539.0,76226.0,75939.0,78858.0,82185.0,89566.0,91828.0,91745.0,96569.0,85966.0,82624.0,82937.0,88279.0,91110.0,121027.0,125793.0,123712.0,129827.0,135734.0,135584.0,in thousands of metric tons,Crude Petroleum,Canada,CA,National,Mitchell,Annual Production
