ID,1910,1911,1912,1913,1914,1915,1916,1917,1918,1919,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,1931,1932,1933,1934,1935,1936,1937,1938,1939,1940,1941,1942,1943,1944,1945,1946,1947,1948,1949,1950,1951,1952,1953,1954,1955,1956,1957,1958,1959,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,Unit,Technology Name,Country Name,Country Code,Spatial Scale,Data Source,Metric
Artificial and Synthetic Fibers_Annual Production_US,0.0,1.0,1.3,1.8,2.3,3.0,3.0,3.1,2.7,4.2,3.9,9.0,11.0,17.0,17.0,24.0,28.0,34.0,44.0,55.0,58.0,69.0,62.0,98.0,96.0,119.0,131.0,155.0,130.0,172.0,215.2,263.4,292.5,309.0,339.0,372.0,387.0,442.0,540.0,452.0,627.0,664.0,611.0,655.0,622.0,744.0,703.0,751.0,691.0,822.0,774.0,838.0,982.0,1136.0,1288.0,1500.0,1634.0,1687.0,2188.0,2315.0,2250.0,2577.0,3062.0,3478.0,3367.0,3010.0,3388.0,3727.0,3932.0,4250.0,3608.0,3624.0,2868.0,3307.0,3222.0,3117.0,3200.0,3369.0,3426.0,3382.0,3115.0,3124.0,3206.0,3205.0,3196.0,3076.0,3077.0,3033.0,3124.0,,,,,,thousand metric tons,Artificial and Synthetic Fibers,United States of America,US,National,Mitchell,Annual Production
