ID,1917,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,1931,1932,1933,1934,1935,1936,1937,1938,1939,1940,1941,1942,1943,1944,1945,1946,1947,1948,1949,1950,1951,1952,1953,1954,1955,1956,1957,1958,1959,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,Unit,Technology Name,Country Name,Country Code,Spatial Scale,Data Source,Metric
Beer_Annual Production_CG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32.0,21.0,18.0,30.0,32.0,41.0,40.0,58.0,81.0,76.0,66.0,106.0,201.0,241.0,279.0,343.0,395.0,416.0,518.0,500.0,517.0,646.0,691.0,788.0,906.0,882.0,897.0,762.0,744.0,618.0,566.0,686.0,708.0,759.0,782.0,795.0,743.0,691.0,687.0,526.0,623.0,661.0,658.0,674.0,,,,,in thousand hectolitres,Beer,Congo,CG,National,Mitchell,Annual Production
