ID,1785,1786,1787,1788,1789,1790,1791,1792,1793,1794,1795,1796,1797,1798,1799,1800,1801,1802,1803,1804,1805,1806,1807,1808,1809,1810,1811,1812,1813,1814,1815,1816,1817,1818,1819,1820,1821,1822,1823,1824,1825,1826,1827,1828,1829,1830,1831,1832,1833,1834,1835,1836,1837,1838,1839,1840,1841,1842,1843,1844,1845,1846,1847,1848,1849,1850,1851,1852,1853,1854,1855,1856,1857,1858,1859,1860,1861,1862,1863,1864,1865,1866,1867,1868,1869,1870,1871,1872,1873,1874,1875,1876,1877,1878,1879,1880,1881,1882,1883,1884,1885,1886,1887,1888,1889,1890,1891,1892,1893,1894,1895,1896,1897,1898,1899,1900,1901,1902,1903,1904,1905,1906,1907,1908,1909,1910,1911,1912,1913,1914,1915,1916,1917,1918,1919,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,1931,1932,1933,1934,1935,1936,1937,1938,1939,1940,1941,1942,1943,1944,1945,1946,1947,1948,1949,1950,1951,1952,1953,1954,1955,1956,1957,1958,1959,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,Unit,Technology Name,Country Name,Country Code,Spatial Scale,Data Source,Metric
Sugar Output_Annual Production_CU,,13,12,14,14,16,17,19,18,21,14,24,24,27,34,29,32,42,32,39,35,32,37,26,59,38,,,,,44,41,44,42,39,44,48,53,61,50,,,,,74,,,,,,,168,,149,132,163,165,,,,,,,… ,227,268,256,327,380,398,354,361,391,545,454,473,533,515,584,630,622,607,761,738,738,556,701,787,692,730,599,528,542,681,539,502,605,468,563,662,743,657,667,569,643,829,993,829,1071,1020,229,215,310,341,305,646,864,1015,1057,1182,1198,1451,977,1538,1833,1873,1926,2468,2639,2650,3082,3103,3528,4073,3794,3996,4097,3705,4177,5273,5011,4581,4107,5239,4746,3172,2490,1935,2210,2460,2477,2883,2887,2888,2698,2336,3247,2760,4051,3354,3728,4061,5850,6057,5228,5558,5759,7225,5159,4890,4528,4740,5673,5784,5964,5862,6767,4815,3821,4398,6051,4455,6236,5315,4724,8538,5950,4688,5350,6044,6432,6279,6607,7457,8048,6787,7926,8279,7460,8331,8101,7467,7232,8119,7579,8445,7623,7104,4200,4017,3259,4529,4318,3291,3875,4057,3748,3522,2278,2380,1160,1106,1190,1570,1490,1130,in thousand metric tons,Sugar Output,Cuba,CU,National,Mitchell,Annual Production
