ID,1945,1946,1947,1948,1949,1950,1951,1952,1953,1954,1955,1956,1957,1958,1959,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,Unit,Technology Name,Country Name,Country Code,Spatial Scale,Data Source,Metric
Sugar Output_Annual Production_TZ,,9.0,8.0,8.0,10.0,9.0,11.0,12.0,12.0,12.0,20.0,20.0,23.0,27.0,31.0,32.0,43.0,54.0,67.0,82.0,67.0,71.0,72.0,82.0,92.0,87.0,104.0,96.0,114.0,97.0,103.0,110.0,99.0,134.0,114.0,122.0,122.0,120.0,132.0,109.0,100.0,96.0,110.0,102.0,90.0,108.0,104.0,113.0,121.0,137.0,131.0,146.0,84.0,110.0,114.0,130.0,115.0,187.0,200.0,200.0,234.6,250.1,253.5,259.5,274.9,275.0,in thousand metric tons,Sugar Output,Tanzania,TZ,National,Mitchell,Annual Production
