ID,1891,1892,1893,1894,1895,1896,1897,1898,1899,1900,1901,1902,1903,1904,1905,1906,1907,1908,1909,1910,1911,1912,1913,1914,1915,1916,1917,1918,1919,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,1931,1932,1933,1934,1935,1936,1937,1938,1939,1940,1941,1942,1943,1944,1945,1946,1947,1948,1949,1950,1951,1952,1953,1954,1955,1956,1957,1958,1959,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,Unit,Technology Name,Country Name,Country Code,Spatial Scale,Data Source,Metric
Beer_Annual Production_BO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,129.0,155.0,155.0,149.0,175.0,193.0,224.0,215.0,214.0,215.0,221.0,267.0,278.0,274.0,305.0,299.0,290.0,285.0,219.0,220.0,194.0,196.0,168.0,176.0,199.0,216.0,235.0,257.0,249.0,287.0,302.0,306.0,341.0,381.0,412.0,426.0,442.0,563.0,752.0,957.0,1058.0,1113.0,814.0,1162.0,1141.0,901.0,717.0,701.0,606.0,803.0,,1179.0,965.0,1031.0,1278.0,1333.0,1047.0,1262.0,1429.0,,1870.0,1862.0,1657.0,,,,,,,,,in thousands of hectolitres,Beer,Bolivia,BO,National,Mitchell,Annual Production
