ID,1860,1861,1862,1863,1864,1865,1866,1867,1868,1869,1870,1871,1872,1873,1874,1875,1876,1877,1878,1879,1880,1881,1882,1883,1884,1885,1886,1887,1888,1889,1890,1891,1892,1893,1894,1895,1896,1897,1898,1899,1900,1901,1902,1903,1904,1905,1906,1907,1908,1909,1910,1911,1912,1913,1914,1915,1916,1917,1918,1919,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,1931,1932,1933,1934,1935,1936,1937,1938,1939,1940,1941,1942,1943,1944,1945,1946,1947,1948,1949,1950,1951,1952,1953,1954,1955,1956,1957,1958,1959,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,Unit,Technology Name,Country Name,Country Code,Spatial Scale,Data Source,Metric
Beer_Annual Production_CH,,,,,,,,,,,,,,,,,,,,,,,,,,895.0,1004.0,1115.0,1102.0,1158.0,1295.0,1383.0,1460.0,1522.0,1512.0,1702.0,1880.0,2003.0,2118.0,2143.0,2166.0,1963.0,1999.0,2079.0,2115.0,2265.0,2393.0,2436.0,2441.0,2346.0,2507.0,3003.0,2997.0,2969.0,2811.0,2130.0,1703.0,1241.0,842.0,922.0,1068.0,1362.0,1355.0,1451.0,1581.0,1835.0,2044.0,2058.0,2338.0,2541.0,2610.0,2621.0,2526.0,2419.0,2471.0,2321.0,2047.0,2136.0,2135.0,2185.0,2461.0,2010.0,1401.0,1018.0,868.0,1059.0,1183.0,1693.0,1732.0,1895.0,1993.0,2110.0,2361.0,2362.0,2340.0,2572.0,2686.0,2966.0,3156.0,3293.0,3127.0,3748.0,4004.0,4136.0,4580.0,4396.0,4586.0,4685.0,4510.0,4657.0,4733.0,4821.0,4494.0,4710.0,4631.0,4342.0,4239.0,4033.0,3998.0,4022.0,4082.0,4201.0,4205.0,4171.0,4078.0,4076.0,4087.0,4045.0,4049.0,4121.0,4143.0,4137.0,4020.0,3804.0,3828.0,3672.0,,,,,,,,,,,,,in thousands of hectolitres,Beer,Switzerland,CH,National,Mitchell,Annual Production
