ID,1896,1897,1898,1899,1900,1901,1902,1903,1904,1905,1906,1907,1908,1909,1910,1911,1912,1913,1914,1915,1916,1917,1918,1919,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,1931,1932,1933,1934,1935,1936,1937,1938,1939,1940,1941,1942,1943,1944,1945,1946,1947,1948,1949,1950,1951,1952,1953,1954,1955,1956,1957,1958,1959,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,Unit,Technology Name,Country Name,Country Code,Spatial Scale,Data Source,Metric
Beer_Annual Production_KOR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.0,35.0,73.0,109.0,109.0,134.0,191.0,140.0,177.0,146.0,189.0,153.0,27.0,379.0,107.0,,,,,1.0,10.0,56.0,133.0,146.0,114.0,124.0,170.0,176.0,129.0,73.0,129.0,248.0,422.0,444.0,543.0,498.0,637.0,933.0,1178.0,976.0,1282.0,1609.0,1773.0,1897.0,2430.0,4443.0,6406.0,5790.0,5992.0,6268.0,7096.0,7626.0,7919.0,8040.0,8789.0,10312.0,12108.0,13045.0,15928.0,15673.0,15252.0,17176.0,17554.0,17210.0,16907.0,14080.0,14866.0,16544.0,17765.0,18224.0,17863.0,18033.0,17489.0,17400.0,18200.0,in thousand hectolitres,Beer,Korea,KOR,National,Mitchell,Annual Production
