ID,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,1931,1932,1933,1934,1935,1936,1937,1938,1939,1940,1941,1942,1943,1944,1945,1946,1947,1948,1949,1950,1951,1952,1953,1954,1955,1956,1957,1958,1959,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,Unit,Technology Name,Country Name,Country Code,Spatial Scale,Data Source,Metric
Milk_Annual Production_AT,,,,,,,,,,,2492.0,,,,2622.0,,,2369.0,,1983.0,1925.0,1945.0,1947.0,2020.0,1888.0,1375.0,1387.0,1250.0,1553.0,1748.0,2085.0,2296.0,2311.0,2424.0,2539.0,2533.0,2613.0,2732.0,2752.0,2777.0,2842.0,2901.0,3005.0,3049.0,3128.0,3209.0,3216.0,3360.0,3351.0,3341.0,3328.0,3281.0,3286.0,3138.0,3149.0,3182.0,3240.0,3320.0,3368.0,3384.0,3518.0,3625.0,3689.0,3737.0,3769.0,3797.0,3776.0,3818.0,3763.0,3778.0,3791.0,3848.0,3907.0,3997.0,3279.0,3148.0,3034.0,3090.0,3256.0,3349.0,3340.0,3300.0,3292.0,3230.0,3559.0,3600.0,3146.66,3155.07,3195.95,3229.81,3258.0,in thousands of tons,Milk,Austria,AT,National,Mitchell,Annual Production
