ID,1891,1892,1893,1894,1895,1896,1897,1898,1899,1900,1901,1902,1903,1904,1905,1906,1907,1908,1909,1910,1911,1912,1913,1914,1915,1916,1917,1918,1919,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,1931,1932,1933,1934,1935,1936,1937,1938,1939,1940,1941,1942,1943,1944,1945,1946,1947,1948,1949,1950,1951,1952,1953,1954,1955,1956,1957,1958,1959,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,Unit,Technology Name,Country Name,Country Code,Spatial Scale,Data Source,Metric
Beer_Annual Production_CL,,,,,,,,,,,,,,,,,,,,,,,,,,,430.0,430.0,,450.0,394.0,355.0,531.0,613.0,515.0,,412.0,418.0,508.0,552.0,371.0,367.0,392.0,444.0,578.0,623.0,699.0,619.0,675.0,781.0,726.0,635.0,664.0,642.0,684.0,790.0,852.0,880.0,920.0,915.0,914.0,1072.0,1240.0,1203.0,1332.0,1421.0,1416.0,1199.0,1118.0,1307.0,1199.0,1309.0,1253.0,1093.0,1649.0,1774.0,1761.0,1727.0,1563.0,1776.0,2192.0,2293.0,2058.0,1054.0,1833.0,1083.0,1361.0,1404.0,1591.0,1808.0,1904.0,1797.0,1760.0,1781.0,1892.0,2050.0,2548.0,2650.0,2765.0,2657.0,2788.0,3349.0,3631.0,3303.0,3551.0,3459.0,3640.0,3666.0,3343.0,3221.0,3374.0,3401.0,3490.0,,4754.0,4518.0,5501.0,in thousands of hectolitres,Beer,Chile,CL,National,Mitchell,Annual Production
