ID,1917,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,1931,1932,1933,1934,1935,1936,1937,1938,1939,1940,1941,1942,1943,1944,1945,1946,1947,1948,1949,1950,1951,1952,1953,1954,1955,1956,1957,1958,1959,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,Unit,Technology Name,Country Name,Country Code,Spatial Scale,Data Source,Metric
Beer_Annual Production_ET,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,1.0,2.0,5.0,6.0,11.0,15.0,13.0,42.0,42.0,51.0,52.0,67.0,85.0,74.0,98.0,157.0,185.0,216.0,,239.0,280.0,321.0,311.0,327.0,399.0,422.0,376.0,411.0,415.0,496.0,552.0,604.0,616.0,655.0,613.0,818.0,797.0,797.0,877.0,777.0,500.0,435.0,428.0,522.0,634.0,724.0,876.0,843.0,831.0,921.0,1111.0,1605.0,1812.0,2123.0,,,,,in thousand hectolitres,Beer,Ethiopia,ET,National,Mitchell,Annual Production
