ID,1874,1875,1876,1877,1878,1879,1880,1881,1882,1883,1884,1885,1886,1887,1888,1889,1890,1891,1892,1893,1894,1895,1896,1897,1898,1899,1900,1901,1902,1903,1904,1905,1906,1907,1908,1909,1910,1911,1912,1913,1914,1915,1916,1917,1918,1919,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,1931,1932,1933,1934,1935,1936,1937,1938,1939,1940,1941,1942,1943,1944,1945,1946,1947,1948,1949,1950,1951,1952,1953,1954,1955,1956,1957,1958,1959,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,Unit,Technology Name,Country Name,Country Code,Spatial Scale,Data Source,Metric
Silver_Annual Production_JP,2.7,7.0,8.7,11.0,10.0,9.1,10.0,18.0,17.0,24.0,23.0,24.0,34.0,36.0,43.0,43.0,53.0,59.0,60.0,69.0,72.0,72.0,64.0,54.0,60.0,56.0,59.0,55.0,58.0,59.0,61.0,83.0,81.0,91.0,120.0,128.0,142.0,138.0,150.0,146.0,151.0,159.0,181.0,221.0,205.0,161.0,152.0,130.0,123.0,112.0,110.0,126.0,139.0,141.0,160.0,176.0,175.0,192.0,198.0,186.0,217.0,256.0,304.0,314.0,340.0,358.0,356.0,354.0,328.0,252.0,230.0,132.0,48.0,71.0,94.0,112.0,135.0,170.0,216.0,187.0,237.0,227.0,191.0,264.0,204.0,207.0,215.0,248.0,269.0,274.0,271.0,280.0,321.0,336.0,333.0,336.0,343.0,351.0,312.0,356.0,228.0,272.0,289.0,299.0,301.0,270.0,268.0,280.0,306.0,307.0,324.0,339.0,351.0,281.0,252.0,156.0,150.0,171.0,178.0,136.0,134.0,100.0,85.0,87.0,94.0,94.0,104.0,80.0,81.0,79.0,79.0,54.0,19.0,,,metric tons,Silver,Japan,JP,National,Mitchell,Annual Production
