ID,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,Unit,Technology Name,Country Name,Country Code,Spatial Scale,Data Source,Metric
Milk_Annual Production_UA,18995.0,18199.0,17935.0,17060.0,15592.0,13540.0,13532.0,13140.0,12436.0,13154.0,13847.0,13340.0,13458.0,13485.0,13017.1,12002.9,11523.8,11363.5,10977.2,in thousands of tons,Milk,Ukraine,UA,National,Mitchell,Annual Production
