ID,1910,1911,1912,1913,1919,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,1931,1932,1933,1934,1935,1936,1937,1938,1939,1940,1941,1942,1943,1944,1945,1946,1947,1948,1949,1950,1951,1952,1953,1954,1955,1956,1957,1958,1959,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,Unit,Technology Name,Country Name,Country Code,Spatial Scale,Data Source,Metric
Synthetic Filaments_Annual Production_FI,,,,,,,,,,,,,,,,,,,,,,,,,0.8,0.2,,0.9,2.5,5.2,3.6,5.4,5.9,6.3,6.2,7.8,8.7,9.3,11.3,16.1,17.0,17.1,19.9,15.2,14.1,16.4,18.5,18.3,22.1,25.4,29.4,33.4,30.6,35.4,35.0,39.6,38.8,39.8,38.5,38.7,35.6,36.3,45.3,48.8,54.7,55.7,50.6,57.3,61.3,69.9,66.2,59.1,60.4,68.6,45.1,35.7,29.9,34.5,41.4,thousand metric tons,Synthetic Filaments,Finland,FI,National,Mitchell,Annual Production
