ID,1910,1911,1912,1913,1919,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,1931,1932,1933,1934,1935,1936,1937,1938,1939,1940,1941,1942,1943,1944,1945,1946,1947,1948,1949,1950,1951,1952,1953,1954,1955,1956,1957,1958,1959,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,Unit,Technology Name,Country Name,Country Code,Spatial Scale,Data Source,Metric
Synthetic Filaments_Annual Production_PL,,,,,,,,0.2,0.4,0.5,0.6,0.9,1.6,2.4,2.6,2.7,3.6,3.5,3.8,4.7,5.7,5.9,7.5,10.2,8.1,11.8,14.5,17.2,20.0,16.8,,8.7,11.9,18.0,22.3,24.9,27.4,32.0,41.3,48.2,54.0,59.0,62.9,65.9,68.6,77.6,82.5,84.6,87.3,94.3,102.0,108.0,115.0,122.0,129.0,136.0,149.0,160.0,176.0,186.0,213.0,229.0,237.0,240.0,231.0,244.0,182.0,179.0,201.0,210.0,210.0,204.0,210.0,214.0,221.0,135.0,105.0,104.0,108.0,thousand metric tons,Synthetic Filaments,Poland,PL,National,Mitchell,Annual Production
