ID,1884,1885,1886,1887,1888,1889,1890,1891,1892,1893,1894,1895,1896,1897,1898,1899,1900,1901,1902,1903,1904,1905,1906,1907,1908,1909,1910,1911,1912,1913,1914,1915,1916,1917,1918,1919,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,1931,1932,1933,1934,1935,1936,1937,1938,1939,1940,1941,1942,1943,1944,1945,1946,1947,1948,1949,1950,1951,1952,1953,1954,1955,1956,1957,1958,1959,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,Unit,Technology Name,Country Name,Country Code,Spatial Scale,Data Source,Metric
Gold_Annual Production_GH,,,,,,1.2,1.0,1.3,1.5,0.9,0.8,1.0,0.9,0.7,0.5,0.4,0.3,0.2,0.1,2.0,2.5,4.3,6.4,8.4,8.7,7.4,5.5,8.4,10.9,11.9,12.6,12.5,11.8,11.5,10.2,9.2,7.2,6.3,6.6,6.2,6.4,6.2,6.2,5.3,4.9,6.5,7.5,8.1,8.7,9.5,10.1,11.2,13.3,17.4,21.0,24.3,27.6,27.7,24.2,17.6,16.3,16.8,18.2,17.4,20.9,21.1,21.4,21.7,21.5,22.7,24.5,21.4,19.8,24.6,26.5,28.4,27.3,25.9,27.6,28.7,26.9,23.5,21.3,23.7,22.6,22.0,21.9,21.7,22.5,22.7,19.1,16.3,16.5,15.0,12.5,11.1,11.0,10.6,10.3,8.6,8.9,9.3,8.9,10.2,11.6,13.3,16.8,26.3,31.0,39.2,43.4,53.0,49.2,53.5,71.9,79.2,73.6,70.0,65.5,69.6,63.1,,,,,metric tons,Gold,Ghana,GH,National,Mitchell,Annual Production
