ID,1945,1946,1947,1948,1949,1950,1951,1952,1953,1954,1955,1956,1957,1958,1959,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,Unit,Technology Name,Country Name,Country Code,Spatial Scale,Data Source,Metric
Sugar Output_Annual Production_ZW,,,,1.0,1.0,1.0,2.0,2.0,2.0,2.0,3.0,6.0,7.0,6.0,12.0,29.0,36.0,83.0,130.0,186.0,231.0,250.0,150.0,150.0,120.0,135.0,200.0,200.0,225.0,250.0,260.0,270.0,290.0,250.0,300.0,339.0,370.0,423.0,452.0,463.0,456.0,513.0,454.0,453.0,502.0,464.0,346.0,9.0,56.0,524.0,512.0,337.0,574.0,572.0,583.0,571.0,548.0,565.0,453.3,412.1,329.0,310.0,300.0,310.0,310.0,310.0,in thousand metric tons,Sugar Output,Zimbabwe,ZW,National,Mitchell,Annual Production
