ID,1915,1916,1917,1918,1919,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,1931,1932,1933,1934,1935,1936,1937,1938,1939,1940,1941,1942,1943,1944,1945,1946,1947,1948,1949,1950,1951,1952,1953,1954,1955,1956,1957,1958,1959,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,Unit,Technology Name,Country Name,Country Code,Spatial Scale,Data Source,Metric
Beer_Annual Production_PT,,,,,,,,,,,,,,,,,,,,,,,64.0,65.0,69.0,82.0,115.0,126.0,132.0,142.0,158.0,150.0,170.0,183.0,163.0,129.0,126.0,135.0,150.0,150.0,205.0,204.0,218.0,297.0,328.0,379.0,415.0,322.0,373.0,501.0,502.0,660.0,749.0,857.0,1000.0,1345.0,1365.0,1504.0,2529.0,2975.0,3194.0,2812.0,2795.0,3610.0,3786.0,3780.0,4035.0,3608.0,4265.0,3682.0,3795.0,4128.0,4977.0,5619.0,6874.0,6919.0,6309.0,6860.0,,6902.0,7220.0,6958.0,6766.0,7072.0,6945.0,7090.0,6830.0,7125.0,7110.0,7712.0,7702.0,8337.0,,in thousands of hectolitres,Beer,Portugal,PT,National,Mitchell,Annual Production
