ID,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,Country Name,Country Code,Spatial Scale,Unit,Data Source,Metric,Technology Name
Wet Flue Gas Desulfurization Systems_Cumulative Total Capacity_World,0.50125313283209,2.50626566416042,2.50626566416042,4.51127819548873,7.01754385964915,12.531328320802,18.0451127819549,23.5588972431078,30.0751879699248,35.5889724310777,42.1052631578947,50.6265664160401,54.1353383458647,62.155388471178,71.6791979949875,84.7117794486216,105.263157894737,109.774436090226,111.779448621554,116.290726817043,121.804511278196,131.328320802005,142.355889724311,160.401002506266,177.944862155388,189.473684210526,193.984962406015,197.49373433584,World,World,Global,GWe,"Taylor, Rubin, & Hounshell",Cumulative Total Capacity,Wet Flue Gas Desulfurization Systems
Wet Flue Gas Desulfurization Systems_Cumulative Total Capacity_JP,0.0,1.00250626566415,1.50375939849627,1.50375939849627,2.00501253132833,2.50626566416042,3.00751879699249,3.00751879699249,3.00751879699249,3.50877192982455,4.51127819548873,6.51629072681703,8.0200501253133,9.02255639097749,10.0250626566416,11.0275689223058,11.0275689223058,11.5288220551379,12.0300751879699,14.0350877192982,14.5363408521304,15.5388471177945,18.0451127819549,20.0501253132832,21.0526315789474,22.0551378446116,22.5563909774436,23.0576441102757,Japan,JP,National,GWe,"Taylor, Rubin, & Hounshell",Cumulative Total Capacity,Wet Flue Gas Desulfurization Systems
Wet Flue Gas Desulfurization Systems_Cumulative Total Capacity_US,0.50125313283209,2.50626566416042,2.50626566416042,5.51378446115288,6.01503759398497,11.0275689223058,16.0401002506266,20.5513784461153,28.0701754385965,32.5814536340852,36.5914786967419,41.1027568922306,46.1152882205514,48.6215538847118,54.1353383458647,55.6390977443609,58.6466165413534,59.6491228070176,60.6516290726817,62.6566416040101,65.1629072681704,65.6641604010025,68.671679197995,77.6942355889725,81.7042606516291,83.7092731829574,85.2130325814537,88.2205513784461,United States,US,National,GWe,"Taylor, Rubin, & Hounshell",Cumulative Total Capacity,Wet Flue Gas Desulfurization Systems
Wet Flue Gas Desulfurization Systems_Cumulative Total Capacity_DE,1.00250626566415,1.50375939849627,2.00501253132833,2.00501253132833,2.00501253132833,2.00501253132833,2.00501253132833,2.00501253132833,2.50626566416042,3.00751879699249,3.00751879699249,3.00751879699249,3.00751879699249,4.51127819548873,8.0200501253133,16.0401002506266,33.0827067669173,34.5864661654136,35.0877192982456,35.0877192982456,36.5914786967419,37.0927318295739,37.0927318295739,40.1002506265664,40.6015037593985,43.1077694235589,46.1152882205514,46.6165413533835,Germany,DE,National,GWe,"Taylor, Rubin, & Hounshell",Cumulative Total Capacity,Wet Flue Gas Desulfurization Systems
