ID,2012,Technology Name,Country Name,Unit,Data Source,Metric,Spatial Scale,Country Code
Flow Battery Storage_Cumulative Rated Power_NZ,3.0,Flow Battery Storage,New Zealand,kW,GESDB,Cumulative Rated Power,National,NZ
Flow Battery Storage_Cumulative Rated Capacity_NZ,8.01,Flow Battery Storage,New Zealand,kWh,GESDB,Cumulative Rated Capacity,National,NZ
