ID,2011,Technology Name,Country Name,Unit,Data Source,Metric,Spatial Scale,Country Code
Pumped Hydro Storage_Cumulative Rated Power_DK,6.0,Pumped Hydro Storage,Denmark,kW,GESDB,Cumulative Rated Power,National,DK
Pumped Hydro Storage_Cumulative Rated Capacity_DK,36.0,Pumped Hydro Storage,Denmark,kWh,GESDB,Cumulative Rated Capacity,National,DK
