ID,2018,Technology Name,Country Name,Unit,Data Source,Metric,Spatial Scale,Country Code
Lithium-Ion Battery Storage_Cumulative Rated Power_GA,100.0,Lithium-Ion Battery Storage,Gabon,kW,GESDB,Cumulative Rated Power,National,GA
Lithium-Ion Battery Storage_Cumulative Rated Capacity_GA,400.0,Lithium-Ion Battery Storage,Gabon,kWh,GESDB,Cumulative Rated Capacity,National,GA
