ID,2016,Technology Name,Country Name,Unit,Data Source,Metric,Spatial Scale,Country Code
Electro-Chemical Capacitor_Cumulative Rated Power_CN,1000.0,Electro-Chemical Capacitor,China,kW,GESDB,Cumulative Rated Power,National,CN
Electro-Chemical Capacitor_Cumulative Rated Capacity_CN,700.0,Electro-Chemical Capacitor,China,kWh,GESDB,Cumulative Rated Capacity,National,CN
