ID,2012,Technology Name,Country Name,Unit,Data Source,Metric,Spatial Scale,Country Code
Heat Thermal Battery Storage_Cumulative Rated Power_CL,10500.0,Heat Thermal Battery Storage,Chile,kW,GESDB,Cumulative Rated Power,National,CL
Heat Thermal Battery Storage_Cumulative Rated Capacity_CL,68250.0,Heat Thermal Battery Storage,Chile,kWh,GESDB,Cumulative Rated Capacity,National,CL
