ID,2016,Technology Name,Country Name,Unit,Data Source,Metric,Spatial Scale,Country Code
Lithium-Ion Battery Storage_Cumulative Rated Power_IN,10125.0,Lithium-Ion Battery Storage,India,kW,GESDB,Cumulative Rated Power,National,IN
Lithium-Ion Battery Storage_Cumulative Rated Capacity_IN,10250.0,Lithium-Ion Battery Storage,India,kWh,GESDB,Cumulative Rated Capacity,National,IN
