ID,2012,Technology Name,Country Name,Unit,Data Source,Metric,Spatial Scale,Country Code
Lithium-Ion Battery Storage_Cumulative Rated Power_QA,250.0,Lithium-Ion Battery Storage,Qatar,kW,GESDB,Cumulative Rated Power,National,QA
Lithium-Ion Battery Storage_Cumulative Rated Capacity_QA,500.0,Lithium-Ion Battery Storage,Qatar,kWh,GESDB,Cumulative Rated Capacity,National,QA
