ID,1900,1901,1902,1903,1904,1905,1906,1907,1908,1909,1910,1911,1912,1913,1914,1915,1916,1917,1918,1919,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,1931,1932,1933,1934,1935,1936,1937,1938,1939,1940,1941,1942,1943,1944,1945,1946,1947,1948,1949,1950,1951,1952,1953,1954,1955,1956,1957,1958,1959,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,Technology Name,Data Source,Country Name,Country Code,Spatial Scale,Unit,Metric
Silver Production_Annual production_US,3027.372486969471,2908.983618763961,2925.8963142218913,2858.2455323901713,2942.8090096798214,2959.721705137751,3010.4597915115414,2756.769359642591,2672.205882352941,3010.4597915115414,3027.372486969471,3213.4121370067014,3467.1025688756513,3737.7056962025317,3670.0549143708117,3805.3564780342517,4143.610387192852,3720.7930007446016,3585.4914370811616,2722.9439687267313,2976.634400595681,2435.4281459419212,3213.4121370067014,3703.8803052866715,3365.6263961280715,3500.9279597915115,3281.0629188384214,3128.8486597170513,3044.285182427401,3196.4994415487713,2503.078927773641,1571.1894080416976,1204.1839166046166,1226.1704206999254,1742.0076321667907,2570.729709605361,3247.237527922561,3788.4437825763216,3314.888309754281,3450.1898734177216,3771.5310871183915,3534.7533507073713,2841.332836932241,2181.737714072971,1809.6584139985107,1527.2163998510796,1205.8751861504095,1877.3091958302307,1995.6980640357408,1826.5711094564408,2232.475800446761,2097.174236783321,2080.2615413253907,1978.785368577811,1944.959977661951,1961.8726731198808,2029.5234549516008,2012.610759493671,1792.7457185405808,1640.5314594192107,1618.5449553239016,1826.5711094564408,1928.0472822040208,1860.3965003723008,1911.1345867460907,2097.174236783321,2300.126582278481,1708.1822412509307,1725.0949367088608,2198.650409530901,2367.777364110201,2181.737714072971,1961.8726731198808,1978.785368577811,1775.8330230826507,1843.4838049143707,1809.6584139985107,2012.610759493671,2080.2615413253907,1995.6980640357408,1708.1822412509307,2147.9123231571107,2114.086932241251,2283.213886820551,2350.864668652271,2080.2615413253907,1809.6584139985107,2097.174236783321,2807.507446016381,3399.4517870439313,3585.4914370811616,3145.7613551749814,3044.285182427401,2773.682055100521,2519.991623231571,2638.380491437081,2655.2931868950113,3686.9676098287414,3484.0152643335814,3297.9756142963515,3348.7137006701414,2942.8090096798214,2283.213886820551,2097.174236783321,2114.086932241251,2080.2615413253907,1961.8726731198808,2164.825018615041,2114.086932241251,2114.086932241251,2164.825018615041,1894.2218912881608,1792.7457185405808,1775.8330230826507,1995.6980640357408,1843.4838049143707,1944.959977661951,1742.0076321667907,1579.6457557706626,Silver Production,USGS,United States,US,National,metric tons,Annual production
Silver Production_Price_World,659595.1228592703,642682.4274013402,541206.2546537602,541206.2546537602,575031.6455696202,608857.0364854803,659595.1228592703,625769.7319434102,524293.5591958303,507380.8637379002,507380.8637379002,507380.8637379002,575031.6455696202,546280.0632911392,497233.2464631422,446495.16008935217,544588.7937453463,581796.7237527922,575031.6455696202,575031.6455696202,451568.9687267312,311193.5964259121,358549.14370811614,336562.63961280714,346710.25688756513,350092.79597915115,309502.3268801191,289207.0923306031,301045.9791511541,273985.66641846613,202952.3454951601,168957.82762472078,180965.84139985108,238469.0059568131,317958.67460908415,414361.03871928516,287515.8227848101,277368.2055100521,270603.1273268801,248616.6232315711,221556.3104988831,211408.69322412508,206334.88458674608,230012.6582278481,226630.1191362621,257072.9709605361,361931.68279970216,285824.55323901714,272294.3968726731,268911.8577810871,272294.3968726731,302737.2486969471,284133.28369322413,282442.0141474311,280750.7446016381,294280.90096798213,295972.17051377514,287515.8227848101,273985.66641846613,275676.9359642591,272294.3968726731,273985.66641846613,319649.94415487716,370388.03052866715,368696.76098287414,363622.95234549517,351784.06552494416,410978.49962769914,546280.0632911392,432795.8767684289,404044.29448994785,339268.67088607594,356012.23938942666,510594.2758749069,846649.5346239761,728091.5394638868,677353.4530900968,675831.3104988831,733672.7289650037,1354537.7792256142,2218945.6440804168,1025247.598659717,730121.0629188385,1017975.1396128071,694773.5294117647,506027.8481012658,442266.9862248697,546787.4441548771,489284.2795979151,393220.1693968727,326922.40320178703,262823.2874162323,248954.87714072972,263838.04914370814,316267.40506329114,299523.8365599404,293266.13924050634,270095.7464631422,301045.9791511541,279059.4750558451,257072.9709605361,219865.0409530901,228321.38868205508,236777.7364110201,314576.1355174981,333180.1005212211,510763.40282948624,573340.3760238272,617313.3842144453,607165.7669396873,813500.6515264333,1385149.7580044675,1200801.3775130305,908211.7460908414,715407.0178704393,586870.5323901712,635917.3492181683,617313.3842144453,554736.4110201042,Silver Production,USGS,World,World,Global,2022 USD/metric ton,Price
Silver Production_Annual production_World,9132.855547282204,9099.030156366343,8557.823901712583,8828.427029039463,8642.387379002234,9065.204765450484,8676.212769918093,9690.974497393894,10688.823529411764,11162.379002233805,11669.759865971704,11906.537602382725,11805.061429635145,11855.799516008936,8862.252419955325,9690.974497393894,8879.165115413254,9166.680938198064,10384.395011169025,9285.069806403573,9115.942851824273,9014.466679076693,11043.990134028294,12938.212025316456,12599.958116157855,12938.212025316456,13344.116716306775,13361.029411764706,13563.981757259866,13733.108711839166,13090.426284437826,10282.918838421445,8676.212769918093,9031.379374534623,10130.704579300074,11652.847170513774,13394.854802680566,14612.568875651526,14071.362620997766,14037.537230081905,14494.180007446015,13766.934102755025,13158.077066269545,10790.299702159344,9707.887192851824,8523.998510796724,6714.3400967982125,8828.427029039463,9200.506329113923,9420.371370067014,10688.823529411764,10502.783879374534,11331.505956813106,11669.759865971704,11280.767870439315,11838.886820551004,11872.712211466865,12160.228034251675,12566.132725241996,11686.672561429636,12380.093075204764,12464.656552494414,12938.212025316456,13158.077066269545,13073.513588979895,13547.069061801936,14037.537230081905,13580.894452717796,14477.267311988086,15559.679821295607,15830.282948622487,15508.941734921817,15864.108339538347,16405.314594192107,15661.155994043187,15948.671816827997,16642.092330603125,17420.076321667908,18096.58413998511,18265.71109456441,18096.58413998511,18942.218912881606,19449.599776619507,20464.36150409531,22155.63104988831,22155.63104988831,21986.50409530901,23677.77364110201,26214.677959791512,27736.82055100521,28075.07446016381,26383.804914370812,25199.91623231571,23846.90059568131,23677.77364110201,25199.91623231571,25538.17014147431,27905.94750558451,29089.836187639612,29766.344005956813,30611.978778853314,31626.74050632911,31795.867460908412,31795.867460908412,33825.390915860015,35178.406552494416,33994.51787043931,35178.406552494416,36024.041325390914,37715.310871183916,39406.58041697692,39406.58041697692,41097.84996276992,45156.89687267312,47355.54728220402,46679.03946388682,47693.80119136262,46171.65860014892,45664.27773641102,Silver Production,USGS,World,World,Global,metric tons,Annual production
