ID,2014,Technology Name,Country Name,Unit,Data Source,Metric,Spatial Scale,Country Code
Flywheel Battery Storage_Cumulative Rated Power_KR,100.0,Flywheel Battery Storage,South Korea,kW,GESDB,Cumulative Rated Power,National,KR
Flywheel Battery Storage_Cumulative Rated Capacity_KR,50.0,Flywheel Battery Storage,South Korea,kWh,GESDB,Cumulative Rated Capacity,National,KR
