ID,2012,Technology Name,Country Name,Unit,Data Source,Metric,Spatial Scale,Country Code
Hydrogen Storage_Cumulative Rated Power_IT,1200.0,Hydrogen Storage,Italy,kW,GESDB,Cumulative Rated Power,National,IT
Hydrogen Storage_Cumulative Rated Capacity_IT,39000.0,Hydrogen Storage,Italy,kWh,GESDB,Cumulative Rated Capacity,National,IT
