ID,2016,Technology Name,Country Name,Unit,Data Source,Metric,Spatial Scale,Country Code
Sensible Heat Storage_Cumulative Rated Power_CN,10000.0,Sensible Heat Storage,China,kW,GESDB,Cumulative Rated Power,National,CN
Sensible Heat Storage_Cumulative Rated Capacity_CN,25000.0,Sensible Heat Storage,China,kWh,GESDB,Cumulative Rated Capacity,National,CN
