ID,2018,Technology Name,Country Name,Unit,Data Source,Metric,Spatial Scale,Country Code
Pumped Hydro Storage_Cumulative Rated Power_IL,300000.0,Pumped Hydro Storage,Israel,kW,GESDB,Cumulative Rated Power,National,IL
Pumped Hydro Storage_Cumulative Rated Capacity_IL,0.0,Pumped Hydro Storage,Israel,kWh,GESDB,Cumulative Rated Capacity,National,IL
