ID,2015,Technology Name,Country Name,Unit,Data Source,Metric,Spatial Scale,Country Code
Lithium-Ion Battery Storage_Cumulative Rated Power_IE,1300.0,Lithium-Ion Battery Storage,Ireland,kW,GESDB,Cumulative Rated Power,National,IE
Lithium-Ion Battery Storage_Cumulative Rated Capacity_IE,150.0,Lithium-Ion Battery Storage,Ireland,kWh,GESDB,Cumulative Rated Capacity,National,IE
