ID,1750,1751,1752,1753,1754,1755,1756,1757,1758,1759,1760,1761,1762,1763,1764,1765,1766,1767,1768,1769,1770,1771,1772,1773,1774,1775,1776,1777,1778,1779,1780,1781,1782,1783,1784,1785,1786,1787,1788,1789,1790,1791,1792,1793,1794,1795,1796,1797,1798,1799,1800,1801,1802,1803,1804,1805,1806,1807,1808,1809,1810,1811,1812,1813,1814,1815,1816,1817,1818,1819,1820,1821,1822,1823,1824,1825,1826,1827,1828,1829,1830,1831,1832,1833,1834,1835,1836,1837,1838,1839,1840,1841,1842,1843,1844,1845,1846,1847,1848,1849,1850,1851,1852,1853,1854,1855,1856,1857,1858,1859,1860,1861,1862,1863,1864,1865,1866,1867,1868,1869,1870,1871,1872,1873,1874,1875,1876,1877,1878,1879,1880,1881,1882,1883,1884,1885,1886,1887,1888,1889,1890,1891,1892,1893,1894,1895,1896,1897,1898,1899,1900,1901,1902,1903,1904,1905,1906,1907,1908,1909,1910,1911,1912,1913,1914,1915,1916,1917,1918,1919,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,1931,1932,1933,1934,1935,1936,1937,1938,1939,1940,1941,1942,1943,1944,1945,1946,1947,1948,1949,1950,1951,1952,1953,1954,1955,1956,1957,1958,1959,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,Country Name,Country Code,Data Source,Spatial Scale,Unit,Metric,Technology Name
Crop Harvester_Total Number_SE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26345.0,30100.0,32400.0,33700.0,35900.0,39358.0,40300.0,41200.0,43000.0,43400.0,44500.0,45400.0,47400.0,47900.0,47800.0,50040.0,51000.0,51000.0,51000.0,51000.0,48990.0,48600.0,48200.0,47850.0,47470.0,47089.0,45800.0,44600.0,43400.0,42200.0,41018.0,40000.0,39800.0,39600.0,39456.0,39000.0,38000.0,37000.0,35000.0,40000.0,40000.0,,,,,,,,Sweden,SE,CHAT,National,-,Total Number,Crop Harvester
Crop Harvester_Total Number_PK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.0,28.0,37.0,40.0,40.0,70.0,100.0,140.0,170.0,200.0,240.0,280.0,300.0,350.0,378.0,400.0,430.0,450.0,480.0,500.0,520.0,550.0,590.0,656.0,800.0,960.0,1100.0,1266.0,1400.0,1500.0,1600.0,1650.0,1650.0,1600.0,1600.0,1600.0,1600.0,1600.0,1600.0,1600.0,1600.0,,,,,,,,Pakistan,PK,CHAT,National,-,Total Number,Crop Harvester
Crop Harvester_Total Number_SD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,110.0,120.0,130.0,140.0,150.0,150.0,200.0,230.0,300.0,490.0,646.0,670.0,700.0,720.0,750.0,780.0,810.0,830.0,860.0,890.0,920.0,940.0,970.0,1000.0,1030.0,1060.0,1080.0,1110.0,1129.0,1419.0,1430.0,1440.0,1470.0,1500.0,1530.0,1550.0,1570.0,1590.0,1590.0,1590.0,,,,,,,,Sudan,SD,CHAT,National,-,Total Number,Crop Harvester
Crop Harvester_Total Number_KH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,2.0,4.0,8.0,4.0,4.0,2.0,3.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,,,,,,,,Cambodia,KH,CHAT,National,-,Total Number,Crop Harvester
Crop Harvester_Total Number_MR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,3.0,3.0,4.0,4.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,6.0,6.0,6.0,7.0,7.0,7.0,8.0,8.0,8.0,10.0,10.0,15.0,15.0,15.0,20.0,20.0,35.0,40.0,40.0,40.0,40.0,,,,,,,,Mauritania,MR,CHAT,National,-,Total Number,Crop Harvester
Crop Harvester_Total Number_DE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,83180.0,98380.0,109849.0,122833.0,139409.0,158776.0,164575.0,169923.0,185793.0,188726.0,186905.0,185454.0,182673.0,188919.0,189135.0,183188.0,184034.0,184092.0,184268.0,178582.0,180672.0,180497.0,180696.0,170861.0,171838.0,167461.0,163112.0,158404.0,154952.0,155000.0,141200.0,140000.0,135782.0,135000.0,135000.0,135000.0,135000.0,135000.0,135000.0,135000.0,135000.0,,,,,,,,Germany,DE,CHAT,National,-,Total Number,Crop Harvester
Crop Harvester_Total Number_YE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.0,15.0,15.0,15.0,20.0,20.0,20.0,25.0,25.0,25.0,30.0,30.0,30.0,30.0,35.0,35.0,35.0,40.0,40.0,40.0,40.0,45.0,45.0,45.0,45.0,50.0,50.0,50.0,50.0,50.0,55.0,60.0,55.0,55.0,55.0,55.0,55.0,55.0,55.0,55.0,55.0,,,,,,,,Yemen,YE,CHAT,National,-,Total Number,Crop Harvester
Crop Harvester_Total Number_CR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,500.0,550.0,593.0,600.0,630.0,660.0,690.0,720.0,750.0,780.0,800.0,830.0,850.0,880.0,900.0,920.0,950.0,980.0,1000.0,1020.0,1040.0,1050.0,1060.0,1070.0,1080.0,1090.0,1100.0,1120.0,1140.0,1160.0,1180.0,1190.0,1190.0,1190.0,1190.0,1190.0,1190.0,1190.0,1190.0,1190.0,1190.0,,,,,,,,Costa Rica,CR,CHAT,National,-,Total Number,Crop Harvester
Crop Harvester_Total Number_RO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23427.0,28400.0,32493.0,35406.0,39987.0,39516.0,41521.0,46892.0,48115.0,49814.0,46813.0,46738.0,44567.0,44211.0,41077.0,42200.0,46270.0,45500.0,44800.0,44055.0,43600.0,43200.0,42743.0,44816.0,49084.0,52871.0,55100.0,45166.0,44799.0,46264.0,42808.0,42686.0,42175.0,42737.0,42856.0,41311.0,38787.0,35805.0,33369.0,29739.0,27051.0,,,,,,,,Romania,RO,CHAT,National,-,Total Number,Crop Harvester
Crop Harvester_Total Number_ML,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.0,21.0,22.0,22.0,22.0,23.0,23.0,24.0,25.0,27.0,30.0,35.0,40.0,50.0,60.0,70.0,100.0,120.0,130.0,150.0,180.0,200.0,220.0,250.0,280.0,310.0,350.0,370.0,400.0,430.0,450.0,480.0,510.0,550.0,580.0,600.0,621.0,650.0,650.0,650.0,650.0,,,,,,,,Mali,ML,CHAT,National,-,Total Number,Crop Harvester
