ID,2014,Technology Name,Country Name,Unit,Data Source,Metric,Spatial Scale,Country Code
Lithium-Ion Battery Storage_Cumulative Rated Power_BO,2200.0,Lithium-Ion Battery Storage,Bolivia,kW,GESDB,Cumulative Rated Power,National,BO
Lithium-Ion Battery Storage_Cumulative Rated Capacity_BO,1100.0,Lithium-Ion Battery Storage,Bolivia,kWh,GESDB,Cumulative Rated Capacity,National,BO
