ID,2009,Technology Name,Country Name,Unit,Data Source,Metric,Spatial Scale,Country Code
Flywheel Battery Storage_Cumulative Rated Power_AQ,500.0,Flywheel Battery Storage,Antarctica,kW,GESDB,Cumulative Rated Power,National,AQ
Flywheel Battery Storage_Cumulative Rated Capacity_AQ,0.0,Flywheel Battery Storage,Antarctica,kWh,GESDB,Cumulative Rated Capacity,National,AQ
