ID,2013,Technology Name,Country Name,Unit,Data Source,Metric,Spatial Scale,Country Code
Lead-Acid Battery Storage_Cumulative Rated Power_ZA,10.0,Lead-Acid Battery Storage,South Africa,kW,GESDB,Cumulative Rated Power,National,ZA
Lead-Acid Battery Storage_Cumulative Rated Capacity_ZA,50.0,Lead-Acid Battery Storage,South Africa,kWh,GESDB,Cumulative Rated Capacity,National,ZA
