ID,1958,1959,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,Data Source,Metric,Technology Name,Spatial Scale,Country Name,Country Code,Unit
Styrene_Price_World,86.51216906034024,83.09501956465976,81.26148644778107,75.91872357699704,71.5011295352515,66.07292127132102,57.96236315837279,53.920896994326924,55.509502384849114,52.243307970900894,44.84911669268196,41.68881233169527,40.76133810232988,36.06708445989053,33.321314411072485,PCDB,Price,Styrene,Global,World,World,2022 USD/lb
Styrene_Annual production_World,1223.7,1571.3,1744.6,1761.6,1942.2,2154.4,2571.4,2864.3,3191.4,3278.1,3697.9,4647.9,4335.3,4681.6,5873.2,PCDB,Annual production,Styrene,Global,World,World,million pounds
