ID,1750,1751,1752,1753,1754,1755,1756,1757,1758,1759,1760,1761,1762,1763,1764,1765,1766,1767,1768,1769,1770,1771,1772,1773,1774,1775,1776,1777,1778,1779,1780,1781,1782,1783,1784,1785,1786,1787,1788,1789,1790,1791,1792,1793,1794,1795,1796,1797,1798,1799,1800,1801,1802,1803,1804,1805,1806,1807,1808,1809,1810,1811,1812,1813,1814,1815,1816,1817,1818,1819,1820,1821,1822,1823,1824,1825,1826,1827,1828,1829,1830,1831,1832,1833,1834,1835,1836,1837,1838,1839,1840,1841,1842,1843,1844,1845,1846,1847,1848,1849,1850,1851,1852,1853,1854,1855,1856,1857,1858,1859,1860,1861,1862,1863,1864,1865,1866,1867,1868,1869,1870,1871,1872,1873,1874,1875,1876,1877,1878,1879,1880,1881,1882,1883,1884,1885,1886,1887,1888,1889,1890,1891,1892,1893,1894,1895,1896,1897,1898,1899,1900,1901,1902,1903,1904,1905,1906,1907,1908,1909,1910,1911,1912,1913,1914,1915,1916,1917,1918,1919,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,1931,1932,1933,1934,1935,1936,1937,1938,1939,1940,1941,1942,1943,1944,1945,1946,1947,1948,1949,1950,1951,1952,1953,1954,1955,1956,1957,1958,1959,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,Country Name,Country Code,Data Source,Spatial Scale,Unit,Metric,Technology Name
Railroad_Total Length_PK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8555.0,8555.0,8555.0,8555.0,8555.0,8555.0,8582.0,8586.0,8585.0,8585.0,8582.0,,8574.0,8572.0,8572.0,8572.0,8572.0,8583.0,8586.0,8586.0,8586.0,8664.0,8564.0,8567.0,8795.0,8811.0,8811.0,8811.0,8811.0,8815.0,8815.0,8815.0,8823.0,8823.0,8823.0,8823.0,8775.0,8775.0,8775.0,8775.0,8775.0,8775.0,8775.0,8775.0,8775.0,8775.0,8775.0,8775.0,8775.0,8775.0,8800.0,,,,,,,,,,,Pakistan,PK,CHAT,National,kilometers,Total Length,Railroad
Railroad_Total Length_DK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.0,38.0,38.0,38.0,38.0,38.0,38.0,38.0,38.0,101.0,131.0,131.0,131.0,131.0,131.0,198.0,269.0,362.0,494.0,564.0,564.0,698.0,802.0,908.0,1040.0,1067.0,1067.0,1322.0,1477.0,1612.0,1704.0,1704.0,1841.0,1868.0,1912.0,2078.0,2135.0,2283.0,2283.0,2310.0,2199.0,2317.0,2317.0,2365.0,2398.0,2459.0,2503.0,2577.0,2631.0,2637.0,2907.0,2979.0,3248.0,3437.0,3521.0,3566.0,3630.0,3782.0,3782.0,3954.0,3968.0,4014.0,4013.0,4063.0,4353.0,4372.0,4562.0,4660.0,4690.0,4851.0,5020.0,5013.0,5027.0,5104.0,5868.0,5866.0,5860.0,5859.0,5976.0,5983.0,6045.0,6134.0,6183.0,6243.0,6237.0,6240.0,6042.0,6104.0,6105.0,6076.0,5969.0,5897.0,5796.0,5796.0,5729.0,5733.0,5733.0,5733.0,5733.0,5753.0,5753.0,5754.0,5687.0,5678.0,5625.0,5628.0,5590.0,5531.0,5395.0,5373.0,5237.0,5147.0,5122.0,5072.0,4977.0,4971.0,4741.0,4688.0,4601.0,4601.0,4055.0,4098.0,3772.0,3408.0,3408.0,2974.0,2940.0,2940.0,2940.0,2933.0,,2933.0,2944.0,2944.0,2944.0,2944.0,2954.0,2965.0,2965.0,2965.0,2969.0,2837.0,2838.0,2838.0,2838.0,2838.0,2881.0,2770.0,2770.0,2838.0,2848.0,3358.0,3323.0,2859.0,,,,,,,,,Denmark,DK,CHAT,National,kilometers,Total Length,Railroad
Railroad_Total Length_KR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2558.0,2558.0,2558.0,2753.0,2776.0,2775.0,2780.0,2805.0,2768.0,2780.0,2846.0,2910.0,2938.0,2949.0,2978.0,2977.0,3022.0,3032.0,3038.0,2956.0,2980.0,3063.0,3105.0,3161.0,3192.0,3192.0,3199.0,3121.0,3133.0,3143.0,3144.0,3144.0,3142.0,3153.0,3158.0,3135.0,3121.0,3121.0,3121.0,3116.0,3121.0,3113.0,3130.0,3149.0,3120.0,3091.0,3091.0,3092.0,3098.0,3099.0,4011.0,4011.0,4030.0,4035.0,,,,,,,,,,,South Korea,KR,CHAT,National,kilometers,Total Length,Railroad
Railroad_Total Length_BJ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,102.0,102.0,131.0,210.0,227.0,307.0,307.0,307.0,334.0,334.0,339.0,374.0,374.0,374.0,374.0,374.0,374.0,374.0,374.0,374.0,374.0,374.0,374.0,374.0,374.0,374.0,374.0,403.0,403.0,405.0,523.0,634.0,634.0,692.0,692.0,692.0,692.0,692.0,642.0,692.0,692.0,692.0,685.0,685.0,579.0,579.0,579.0,579.0,579.0,579.0,579.0,579.0,579.0,579.0,579.0,579.0,579.0,579.0,579.0,579.0,579.0,579.0,579.0,579.0,579.0,579.0,579.0,579.0,579.0,579.0,579.0,579.0,579.0,579.0,579.0,579.0,579.0,579.0,579.0,579.0,579.0,579.0,579.0,579.0,579.0,579.0,579.0,579.0,579.0,579.0,579.0,,,,,,,,,,,,,,,,Benin,BJ,CHAT,National,kilometers,Total Length,Railroad
Railroad_Total Length_MK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,275.0,922.0,,,,,,,,,,,,,,,,Macedonia,MK,CHAT,National,kilometers,Total Length,Railroad
Railroad_Total Length_MA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,15.0,103.0,427.0,530.0,689.0,738.0,834.0,945.0,1000.0,1098.0,1238.0,1268.0,1395.0,1545.0,1733.0,1851.0,2054.0,2351.0,2306.0,2131.0,2036.0,1782.0,1782.0,1782.0,1782.0,1782.0,1713.0,1713.0,1713.0,1713.0,1713.0,1713.0,1713.0,1713.0,1713.0,1695.0,1695.0,1695.0,1695.0,1695.0,1695.0,1723.0,1723.0,1740.0,1785.0,1785.0,1785.0,1785.0,1785.0,1785.0,1785.0,1785.0,1785.0,1785.0,1796.0,1796.0,1796.0,1796.0,1796.0,1796.0,1756.0,1756.0,1756.0,1756.0,1756.0,1756.0,1756.0,1756.0,1756.0,1756.0,1779.0,1779.0,1779.0,1768.0,1768.0,1768.0,1779.0,1893.0,1893.0,1893.0,1893.0,1907.0,1907.0,1907.0,1907.0,1923.0,1923.0,1923.0,,,,,,,,,,,Morocco,MA,CHAT,National,kilometers,Total Length,Railroad
Railroad_Total Length_SV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,20.0,46.0,46.0,61.0,61.0,61.0,87.0,87.0,87.0,87.0,98.0,98.0,98.0,116.0,116.0,116.0,116.0,116.0,156.0,156.0,156.0,156.0,156.0,156.0,156.0,156.0,156.0,156.0,209.0,320.0,320.0,328.0,328.0,328.0,328.0,355.0,375.0,375.0,375.0,407.0,409.0,409.0,409.0,530.0,550.0,596.0,596.0,604.0,604.0,604.0,608.0,608.0,608.0,608.0,608.0,608.0,608.0,608.0,608.0,618.0,618.0,618.0,618.0,618.0,618.0,618.0,618.0,618.0,618.0,618.0,618.0,618.0,618.0,618.0,618.0,618.0,618.0,618.0,618.0,618.0,618.0,618.0,618.0,618.0,618.0,618.0,618.0,618.0,618.0,618.0,618.0,618.0,618.0,602.0,602.0,602.0,602.0,602.0,602.0,602.0,602.0,674.0,674.0,674.0,602.0,602.0,602.0,602.0,602.0,602.0,564.0,564.0,564.0,564.0,564.0,547.0,547.0,,,,,,,,,,El Salvador,SV,CHAT,National,kilometers,Total Length,Railroad
Railroad_Total Length_CSK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13430.0,13448.0,13468.0,13465.0,13456.0,13491.0,13497.0,13533.0,13567.0,13608.0,13610.0,13624.0,13621.0,13624.0,13612.0,13595.0,13595.0,13548.0,,,,,,,,,13095.0,13095.0,13095.0,13124.0,13124.0,13132.0,13167.0,13162.0,13141.0,13168.0,13168.0,13168.0,13124.0,13139.0,13139.0,13139.0,13147.0,13165.0,13197.0,13301.0,13330.0,13332.0,13317.0,13315.0,13308.0,13296.0,13299.0,13293.0,13241.0,13215.0,13186.0,13190.0,13166.0,13142.0,13131.0,13130.0,13142.0,13141.0,13114.0,13130.0,13116.0,13102.0,13103.0,13109.0,13111.0,13115.0,,,,,,,,,,,,,,,,,,Czechoslovakia,CSK,CHAT,National,kilometers,Total Length,Railroad
Railroad_Total Length_AZ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2125.0,,,,,,,,,,,,,,,,Azerbaijan,AZ,CHAT,National,kilometers,Total Length,Railroad
Railroad_Total Length_UZ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3380.0,,,,,,,,,,,,,,,,Uzbekistan,UZ,CHAT,National,kilometers,Total Length,Railroad
Railroad_Total Length_DO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80.0,,,115.0,115.0,115.0,115.0,115.0,150.0,150.0,150.0,150.0,150.0,,,182.0,182.0,182.0,182.0,182.0,182.0,182.0,182.0,182.0,182.0,241.0,241.0,241.0,241.0,241.0,241.0,247.0,247.0,247.0,247.0,247.0,247.0,247.0,247.0,247.0,247.0,247.0,247.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,270.0,270.0,270.0,270.0,270.0,270.0,270.0,270.0,270.0,270.0,270.0,270.0,270.0,270.0,270.0,270.0,270.0,270.0,270.0,270.0,270.0,270.0,270.0,270.0,270.0,270.0,270.0,270.0,270.0,270.0,270.0,270.0,270.0,270.0,142.0,142.0,142.0,142.0,142.0,142.0,142.0,142.0,142.0,142.0,142.0,142.0,142.0,142.0,142.0,142.0,142.0,142.0,142.0,142.0,,,,,,,,,,,,,,,,Dominican Republic,DO,CHAT,National,kilometers,Total Length,Railroad
Railroad_Total Length_UY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,20.0,26.0,63.0,63.0,280.0,304.0,431.0,431.0,431.0,431.0,431.0,431.0,431.0,431.0,431.0,478.0,543.0,556.0,642.0,869.0,983.0,1567.0,1568.0,1602.0,1604.0,1604.0,1624.0,1624.0,1625.0,1730.0,1730.0,1944.0,1944.0,1944.0,1947.0,1948.0,1960.0,1960.0,2208.0,2328.0,2488.0,2512.0,2522.0,2576.0,2592.0,2638.0,2672.0,2672.0,2672.0,2672.0,2672.0,2672.0,2672.0,2672.0,2672.0,2672.0,2692.0,2720.0,2724.0,2724.0,2731.0,2731.0,2731.0,2848.0,2848.0,2848.0,2848.0,2971.0,2971.0,3009.0,3009.0,3009.0,3009.0,3009.0,3009.0,3009.0,3009.0,3009.0,3004.0,3004.0,3004.0,3004.0,3004.0,3004.0,3004.0,3004.0,3004.0,3004.0,3004.0,3004.0,3004.0,3004.0,3004.0,3004.0,3004.0,3004.0,3004.0,3004.0,3004.0,3004.0,2975.0,2975.0,2975.0,2975.0,2975.0,2975.0,2975.0,2988.0,2998.0,3005.0,3005.0,3005.0,3010.0,3001.0,3001.0,2991.0,2991.0,2991.0,3006.0,3005.0,3002.0,3002.0,3004.0,3004.0,3002.0,3002.0,2993.0,2993.0,2993.0,2993.0,,,,,,,,,,Uruguay,UY,CHAT,National,kilometers,Total Length,Railroad
Railroad_Total Length_EG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1310.0,1310.0,1310.0,1310.0,,,1561.0,1671.0,1671.0,1671.0,1671.0,1671.0,1671.0,1671.0,1671.0,1671.0,1671.0,1671.0,1671.0,1681.0,1685.0,1712.0,1766.0,1780.0,1925.0,1937.0,1955.0,2035.0,2079.0,2164.0,2465.0,2476.0,2485.0,2485.0,3123.0,3146.0,3150.0,3192.0,3216.0,3238.0,3273.0,3288.0,3315.0,3263.0,3338.0,3522.0,3572.0,3485.0,3451.0,3352.0,3350.0,3332.0,3336.0,3369.0,3404.0,3451.0,3489.0,3504.0,3523.0,3543.0,3623.0,3683.0,3686.0,3690.0,3689.0,3689.0,3787.0,3847.0,3854.0,3844.0,3808.0,3842.0,3890.0,3980.0,4174.0,4176.0,4175.0,4177.0,4178.0,4333.0,4289.0,4309.0,4312.0,4332.0,4332.0,4330.0,4348.0,4378.0,4343.0,4344.0,4352.0,4419.0,4214.0,4224.0,4231.0,4239.0,4236.0,4234.0,4234.0,4234.0,4234.0,4234.0,4234.0,4385.0,4385.0,4385.0,4385.0,4385.0,4385.0,4385.0,4667.0,4667.0,4385.0,4385.0,4385.0,5110.0,5110.0,5110.0,5355.0,5418.0,7106.0,7736.0,8600.0,8600.0,8600.0,8600.0,8600.0,8600.0,8600.0,8600.0,,,,,,,,,,,Egypt,EG,CHAT,National,kilometers,Total Length,Railroad
Railroad_Total Length_ID,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,30.0,35.0,99.0,149.0,188.0,252.0,261.0,261.0,261.0,266.0,335.0,365.0,385.0,464.0,574.0,678.0,944.0,1069.0,1108.0,1273.0,1396.0,1465.0,1593.0,1673.0,1785.0,1854.0,1948.0,2098.0,2220.0,2554.0,2918.0,3266.0,3574.0,3866.0,4195.0,4440.0,4619.0,4728.0,4869.0,4976.0,5080.0,5124.0,5145.0,5167.0,5305.0,5429.0,5506.0,5615.0,5902.0,6211.0,6369.0,6394.0,6566.0,6683.0,6863.0,6917.0,7052.0,7077.0,7138.0,7216.0,7260.0,7326.0,7395.0,7408.0,7416.0,7444.0,7432.0,7398.0,7398.0,7394.0,7396.0,7388.0,,,,,,,,,,,,6616.0,6640.0,6640.0,6640.0,6640.0,6640.0,6640.0,6640.0,6640.0,6640.0,6640.0,6640.0,6640.0,6640.0,6640.0,6640.0,6640.0,6640.0,6640.0,6640.0,6637.0,6637.0,6637.0,6637.0,6637.0,6637.0,6637.0,6637.0,6637.0,6637.0,6637.0,6637.0,6699.0,6699.0,6701.0,6708.0,6708.0,6708.0,6708.0,6708.0,6708.0,6708.0,6708.0,6708.0,6708.0,6700.0,6700.0,6700.0,,,,,,,,,,,Indonesia,ID,CHAT,National,kilometers,Total Length,Railroad
Railroad_Total Length_SA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,402.0,402.0,402.0,402.0,402.0,402.0,402.0,402.0,402.0,402.0,402.0,402.0,402.0,402.0,402.0,402.0,,,,577.0,577.0,577.0,577.0,577.0,577.0,577.0,577.0,577.0,577.0,577.0,577.0,577.0,577.0,1036.0,1036.0,1036.0,1036.0,1036.0,1036.0,1036.0,1036.0,1036.0,1036.0,1036.0,1036.0,1036.0,1036.0,1036.0,,,,,,,,,,,Saudi Arabia,SA,CHAT,National,kilometers,Total Length,Railroad
Railroad_Total Length_UA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23631.0,,,,,,,,,,,,,,,,Ukraine,UA,CHAT,National,kilometers,Total Length,Railroad
Railroad_Total Length_AO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,100.0,168.0,209.0,236.0,294.0,305.0,308.0,309.0,350.0,364.0,364.0,364.0,364.0,364.0,364.0,364.0,364.0,456.0,533.0,771.0,851.0,1005.0,,1316.0,1316.0,1316.0,1316.0,1316.0,1316.0,1316.0,1316.0,1595.0,1595.0,1595.0,1612.0,1708.0,2197.0,2197.0,2308.0,2318.0,2318.0,2318.0,2318.0,2318.0,2318.0,2318.0,2318.0,2318.0,2323.0,2322.0,2322.0,2326.0,2332.0,2333.0,2361.0,2363.0,2363.0,2363.0,2377.0,2428.0,2419.0,2419.0,2552.0,2637.0,2679.0,2749.0,2930.0,2930.0,3110.0,3110.0,3110.0,2930.0,3256.0,3256.0,3256.0,3256.0,3256.0,3256.0,3270.0,3270.0,3270.0,3613.0,3613.0,3613.0,3613.0,2952.0,2952.0,2952.0,2952.0,2952.0,2952.0,2952.0,2952.0,2952.0,2523.0,2523.0,2523.0,2523.0,2523.0,2523.0,2523.0,2523.0,2523.0,2523.0,,,,,,,,,,,,,,,,Angola,AO,CHAT,National,kilometers,Total Length,Railroad
Railroad_Total Length_GR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,9.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,22.0,70.0,222.0,474.0,540.0,602.0,640.0,697.0,715.0,906.0,916.0,916.0,916.0,949.0,970.0,1003.0,1018.0,1033.0,1033.0,1117.0,1132.0,1335.0,1351.0,1372.0,1372.0,1427.0,1548.0,1573.0,1573.0,1584.0,1584.0,,2303.0,2328.0,2346.0,2373.0,2383.0,2396.0,2463.0,2463.0,2463.0,2463.0,2681.0,2681.0,2681.0,2679.0,2679.0,2678.0,2677.0,2687.0,2687.0,2687.0,2692.0,,,2976.0,,,,,,,,,,,2531.0,2553.0,2554.0,2546.0,2522.0,2585.0,2605.0,2664.0,2628.0,2628.0,2545.0,2583.0,2583.0,2583.0,2576.0,2576.0,2583.0,2573.0,2573.0,2571.0,2571.0,2571.0,2542.0,2543.0,2543.0,2543.0,2476.0,2479.0,2479.0,2479.0,2479.0,2479.0,2479.0,2479.0,2479.0,2479.0,2479.0,2479.0,2479.0,2479.0,2479.0,2484.0,2484.0,2484.0,2497.0,2479.0,2479.0,2503.0,2474.0,2474.0,2548.0,2548.0,,,,,,,,,Greece,GR,CHAT,National,kilometers,Total Length,Railroad
Railroad_Total Length_KE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,163.0,365.0,583.0,721.0,940.0,940.0,940.0,940.0,940.0,940.0,940.0,940.0,940.0,941.0,941.0,855.0,896.0,903.0,1032.0,1032.0,1032.0,1032.0,1032.0,1032.0,1032.0,1083.0,1151.0,1308.0,1707.0,1830.0,1905.0,1981.0,2063.0,2066.0,2087.0,2084.0,2084.0,2082.0,2082.0,2082.0,2084.0,2084.0,2084.0,2084.0,2084.0,2084.0,2084.0,2084.0,2084.0,2084.0,2103.0,2123.0,2143.0,2163.0,2183.0,2204.0,2224.0,2245.0,2266.0,2287.0,2308.0,2330.0,2352.0,2374.0,2396.0,2418.0,2441.0,2464.0,2487.0,2510.0,2533.0,2557.0,2581.0,2605.0,2629.0,2654.0,2679.0,2729.0,2426.0,1939.0,2601.0,2601.0,2445.0,2651.0,2651.0,2651.0,2733.0,2733.0,2733.0,2733.0,2743.0,2743.0,2758.0,2740.0,2740.0,2740.0,2740.0,2740.0,2740.0,2780.0,2780.0,,,,,,,,,,,Kenya,KE,CHAT,National,kilometers,Total Length,Railroad
Railroad_Total Length_TJ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,480.0,,,,,,,,,,,,,,,,,,,Tajikistan,TJ,CHAT,National,kilometers,Total Length,Railroad
Railroad_Total Length_RS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,253.0,253.0,398.0,540.0,540.0,540.0,540.0,540.0,540.0,540.0,540.0,540.0,562.0,562.0,562.0,571.0,571.0,593.0,593.0,675.0,707.0,707.0,707.0,695.0,692.0,695.0,892.0,949.0,976.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Serbia,RS,CHAT,National,kilometers,Total Length,Railroad
Railroad_Total Length_SO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,30.0,66.0,113.0,113.0,113.0,113.0,113.0,113.0,113.0,113.0,113.0,113.0,113.0,113.0,113.0,113.0,113.0,113.0,113.0,113.0,113.0,113.0,113.0,113.0,113.0,113.0,113.0,113.0,113.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,Somalia,SO,CHAT,National,kilometers,Total Length,Railroad
