ID,1982,Technology Name,Country Name,Unit,Data Source,Metric,Spatial Scale,Country Code
Pumped Hydro Storage_Cumulative Rated Power_RS,614000.0,Pumped Hydro Storage,Serbia,kW,GESDB,Cumulative Rated Power,National,RS
Pumped Hydro Storage_Cumulative Rated Capacity_RS,0.0,Pumped Hydro Storage,Serbia,kWh,GESDB,Cumulative Rated Capacity,National,RS
